/home/biw23007/tanvir/LLM_unlearning/.venv/lib/python3.11/site-packages/transformers/utils/hub.py:110: FutureWarning: Using `TRANSFORMERS_CACHE` is deprecated and will be removed in v5 of Transformers. Use `HF_HOME` instead.
  warnings.warn(
loading model: microsoft/Llama2-7b-WhoIsHarryPotter
`torch_dtype` is deprecated! Use `dtype` instead!
Setting pad token to eos token, no specfic logic defined for this model. This might be wrong. Check padding_side and unk_token_id.
tokenizer fixed: pad_token='<unk>' (id 0), padding_side=left
Using all intermediate layers: tensor([32, 31, 30, 29, 28, 27, 26, 25, 24, 23, 22, 21, 20, 19, 18, 17, 16, 15,
        14, 13, 12, 11, 10,  9,  8,  7,  6,  5,  4,  3,  2,  1,  0]) for text generation
universal attack width = 1 token(s)
loading dataset: hp_qa_en
Using columns: '['Question', 'Affirmative Response']' from dataset 'hp_qa_en'
Dataset: hp_qa_en | Using whole dataset as training data with 55 rows
starting universal 1-token attack
Running universal attack
batch: 1/55 | iter: 0 | loss: 7.0859375 | train: True | batch_success: 0/1 | loss_sample: 7.0859375
batch: 17/55 | iter: 4 | loss: 2.068359375 | train: True | batch_success: 0/1 | loss_sample: 2.068359375
batch: 18/55 | iter: 4 | loss: 1.703125 | train: True | batch_success: 0/1 | loss_sample: 1.703125
batch: 19/55 | iter: 4 | loss: 0.71630859375 | train: True | batch_success: 0/1 | loss_sample: 0.71630859375
batch: 20/55 | iter: 4 | loss: 1.4296875 | train: True | batch_success: 0/1 | loss_sample: 1.4296875
batch: 21/55 | iter: 4 | loss: 1.7900390625 | train: True | batch_success: 0/1 | loss_sample: 1.7900390625
batch: 22/55 | iter: 4 | loss: 0.85498046875 | train: True | batch_success: 0/1 | loss_sample: 0.85498046875
batch: 23/55 | iter: 4 | loss: 1.388671875 | train: True | batch_success: 0/1 | loss_sample: 1.3896484375
batch: 24/55 | iter: 4 | loss: 0.85693359375 | train: True | batch_success: 0/1 | loss_sample: 0.8564453125
batch: 25/55 | iter: 4 | loss: 1.6591796875 | train: True | batch_success: 0/1 | loss_sample: 1.6591796875
batch: 26/55 | iter: 4 | loss: 1.5458984375 | train: True | batch_success: 0/1 | loss_sample: 1.5458984375
batch: 27/55 | iter: 4 | loss: 2.181640625 | train: True | batch_success: 0/1 | loss_sample: 2.181640625
batch: 28/55 | iter: 4 | loss: 0.677734375 | train: True | batch_success: 0/1 | loss_sample: 0.677734375
batch: 29/55 | iter: 4 | loss: 1.5078125 | train: True | batch_success: 0/1 | loss_sample: 1.5078125
batch: 30/55 | iter: 4 | loss: 1.8662109375 | train: True | batch_success: 0/1 | loss_sample: 1.8662109375
batch: 31/55 | iter: 4 | loss: 1.2470703125 | train: True | batch_success: 0/1 | loss_sample: 1.248046875
batch: 32/55 | iter: 4 | loss: 1.859375 | train: True | batch_success: 0/1 | loss_sample: 1.859375
batch: 33/55 | iter: 4 | loss: 1.2666015625 | train: True | batch_success: 0/1 | loss_sample: 1.2666015625
batch: 34/55 | iter: 4 | loss: 1.1279296875 | train: True | batch_success: 0/1 | loss_sample: 1.1279296875
batch: 35/55 | iter: 4 | loss: 1.634765625 | train: True | batch_success: 0/1 | loss_sample: 1.634765625
batch: 36/55 | iter: 4 | loss: 0.892578125 | train: True | batch_success: 0/1 | loss_sample: 0.89208984375
batch: 37/55 | iter: 4 | loss: 2.037109375 | train: True | batch_success: 0/1 | loss_sample: 2.037109375
batch: 38/55 | iter: 4 | loss: 0.7578125 | train: True | batch_success: 0/1 | loss_sample: 0.7578125
batch: 39/55 | iter: 4 | loss: 1.3974609375 | train: True | batch_success: 0/1 | loss_sample: 1.3974609375
batch: 40/55 | iter: 4 | loss: 1.6533203125 | train: True | batch_success: 0/1 | loss_sample: 1.6533203125
batch: 41/55 | iter: 4 | loss: 1.5400390625 | train: True | batch_success: 0/1 | loss_sample: 1.5400390625
batch: 42/55 | iter: 4 | loss: 0.76171875 | train: True | batch_success: 0/1 | loss_sample: 0.76171875
batch: 43/55 | iter: 4 | loss: 0.91552734375 | train: True | batch_success: 0/1 | loss_sample: 0.91552734375
batch: 44/55 | iter: 4 | loss: 0.6748046875 | train: True | batch_success: 0/1 | loss_sample: 0.67529296875
batch: 45/55 | iter: 4 | loss: 1.3427734375 | train: True | batch_success: 0/1 | loss_sample: 1.3427734375
batch: 46/55 | iter: 4 | loss: 2.33203125 | train: True | batch_success: 0/1 | loss_sample: 2.33203125
batch: 47/55 | iter: 4 | loss: 1.2158203125 | train: True | batch_success: 0/1 | loss_sample: 1.21484375
batch: 48/55 | iter: 4 | loss: 1.0810546875 | train: True | batch_success: 0/1 | loss_sample: 1.0810546875
batch: 49/55 | iter: 4 | loss: 1.203125 | train: True | batch_success: 0/1 | loss_sample: 1.203125
batch: 50/55 | iter: 4 | loss: 1.5517578125 | train: True | batch_success: 0/1 | loss_sample: 1.5517578125
batch: 51/55 | iter: 4 | loss: 1.033203125 | train: True | batch_success: 0/1 | loss_sample: 1.033203125
batch: 52/55 | iter: 4 | loss: 1.048828125 | train: True | batch_success: 0/1 | loss_sample: 1.048828125
batch: 53/55 | iter: 4 | loss: 1.7431640625 | train: True | batch_success: 0/1 | loss_sample: 1.7431640625
batch: 54/55 | iter: 4 | loss: 1.1015625 | train: True | batch_success: 0/1 | loss_sample: 1.1015625
batch: 55/55 | iter: 4 | loss: 1.3671875 | train: True | batch_success: 0/1 | loss_sample: 1.3671875
batch: 1/55 | iter: 5 | loss: 4.6328125 | train: True | batch_success: 0/1 | loss_sample: 4.6328125
batch: 2/55 | iter: 5 | loss: 0.90869140625 | train: True | batch_success: 0/1 | loss_sample: 0.90869140625
batch: 3/55 | iter: 5 | loss: 0.4404296875 | train: True | batch_success: 0/1 | loss_sample: 0.440185546875
batch: 4/55 | iter: 5 | loss: 0.98193359375 | train: True | batch_success: 0/1 | loss_sample: 0.98193359375
batch: 5/55 | iter: 5 | loss: 0.96142578125 | train: True | batch_success: 0/1 | loss_sample: 0.96142578125
batch: 6/55 | iter: 5 | loss: 1.3017578125 | train: True | batch_success: 0/1 | loss_sample: 1.3017578125
batch: 7/55 | iter: 5 | loss: 0.93896484375 | train: True | batch_success: 0/1 | loss_sample: 0.939453125
batch: 8/55 | iter: 5 | loss: 0.7607421875 | train: True | batch_success: 0/1 | loss_sample: 0.7607421875
batch: 9/55 | iter: 5 | loss: 1.6025390625 | train: True | batch_success: 0/1 | loss_sample: 1.6025390625
batch: 10/55 | iter: 5 | loss: 0.78955078125 | train: True | batch_success: 0/1 | loss_sample: 0.78955078125
batch: 11/55 | iter: 5 | loss: 1.4091796875 | train: True | batch_success: 0/1 | loss_sample: 1.4091796875
batch: 12/55 | iter: 5 | loss: 1.3642578125 | train: True | batch_success: 0/1 | loss_sample: 1.36328125
batch: 13/55 | iter: 5 | loss: 0.6435546875 | train: True | batch_success: 0/1 | loss_sample: 0.6435546875
batch: 14/55 | iter: 5 | loss: 2.1796875 | train: True | batch_success: 0/1 | loss_sample: 2.1796875
batch: 15/55 | iter: 5 | loss: 1.6416015625 | train: True | batch_success: 0/1 | loss_sample: 1.6416015625
batch: 16/55 | iter: 5 | loss: 1.1376953125 | train: True | batch_success: 0/1 | loss_sample: 1.1376953125
batch: 17/55 | iter: 5 | loss: 2.306640625 | train: True | batch_success: 0/1 | loss_sample: 2.306640625
batch: 18/55 | iter: 5 | loss: 0.69140625 | train: True | batch_success: 0/1 | loss_sample: 0.69140625
batch: 19/55 | iter: 5 | loss: 0.61376953125 | train: True | batch_success: 0/1 | loss_sample: 0.61376953125
batch: 20/55 | iter: 5 | loss: 0.580078125 | train: True | batch_success: 0/1 | loss_sample: 0.57958984375
batch: 21/55 | iter: 5 | loss: 1.634765625 | train: True | batch_success: 0/1 | loss_sample: 1.634765625
batch: 22/55 | iter: 5 | loss: 0.81494140625 | train: True | batch_success: 0/1 | loss_sample: 0.81494140625
batch: 23/55 | iter: 5 | loss: 0.88623046875 | train: True | batch_success: 0/1 | loss_sample: 0.88623046875
batch: 24/55 | iter: 5 | loss: 0.7421875 | train: True | batch_success: 0/1 | loss_sample: 0.7421875
batch: 25/55 | iter: 5 | loss: 1.376953125 | train: True | batch_success: 0/1 | loss_sample: 1.3759765625
batch: 26/55 | iter: 5 | loss: 1.2802734375 | train: True | batch_success: 0/1 | loss_sample: 1.2802734375
batch: 27/55 | iter: 5 | loss: 1.982421875 | train: True | batch_success: 0/1 | loss_sample: 1.9833984375
batch: 28/55 | iter: 5 | loss: 0.63720703125 | train: True | batch_success: 0/1 | loss_sample: 0.63720703125
batch: 29/55 | iter: 5 | loss: 1.8134765625 | train: True | batch_success: 0/1 | loss_sample: 1.814453125
batch: 30/55 | iter: 5 | loss: 1.5458984375 | train: True | batch_success: 0/1 | loss_sample: 1.5458984375
batch: 31/55 | iter: 5 | loss: 1.2080078125 | train: True | batch_success: 0/1 | loss_sample: 1.208984375
batch: 32/55 | iter: 5 | loss: 1.4482421875 | train: True | batch_success: 0/1 | loss_sample: 1.4482421875
batch: 33/55 | iter: 5 | loss: 1.1650390625 | train: True | batch_success: 0/1 | loss_sample: 1.1650390625
batch: 34/55 | iter: 5 | loss: 1.021484375 | train: True | batch_success: 0/1 | loss_sample: 1.021484375
batch: 35/55 | iter: 5 | loss: 1.2919921875 | train: True | batch_success: 0/1 | loss_sample: 1.291015625
batch: 36/55 | iter: 5 | loss: 0.70068359375 | train: True | batch_success: 0/1 | loss_sample: 0.70068359375
batch: 37/55 | iter: 5 | loss: 1.587890625 | train: True | batch_success: 0/1 | loss_sample: 1.587890625
batch: 38/55 | iter: 5 | loss: 0.662109375 | train: True | batch_success: 0/1 | loss_sample: 0.66162109375
batch: 39/55 | iter: 5 | loss: 0.90966796875 | train: True | batch_success: 0/1 | loss_sample: 0.9091796875
batch: 40/55 | iter: 5 | loss: 1.7490234375 | train: True | batch_success: 0/1 | loss_sample: 1.7490234375
batch: 41/55 | iter: 5 | loss: 1.56640625 | train: True | batch_success: 0/1 | loss_sample: 1.5654296875
batch: 42/55 | iter: 5 | loss: 0.86962890625 | train: True | batch_success: 0/1 | loss_sample: 0.86962890625
batch: 43/55 | iter: 5 | loss: 0.92724609375 | train: True | batch_success: 0/1 | loss_sample: 0.92724609375
batch: 44/55 | iter: 5 | loss: 0.4052734375 | train: True | batch_success: 0/1 | loss_sample: 0.405029296875
batch: 45/55 | iter: 5 | loss: 1.296875 | train: True | batch_success: 0/1 | loss_sample: 1.296875
batch: 46/55 | iter: 5 | loss: 2.041015625 | train: True | batch_success: 0/1 | loss_sample: 2.041015625
batch: 47/55 | iter: 5 | loss: 0.9326171875 | train: True | batch_success: 0/1 | loss_sample: 0.93212890625
batch: 48/55 | iter: 5 | loss: 1.021484375 | train: True | batch_success: 0/1 | loss_sample: 1.021484375
batch: 49/55 | iter: 5 | loss: 1.083984375 | train: True | batch_success: 0/1 | loss_sample: 1.083984375
batch: 50/55 | iter: 5 | loss: 1.4306640625 | train: True | batch_success: 0/1 | loss_sample: 1.4306640625
batch: 51/55 | iter: 5 | loss: 0.78857421875 | train: True | batch_success: 0/1 | loss_sample: 0.78857421875
batch: 52/55 | iter: 5 | loss: 0.82958984375 | train: True | batch_success: 0/1 | loss_sample: 0.8291015625
batch: 53/55 | iter: 5 | loss: 1.263671875 | train: True | batch_success: 0/1 | loss_sample: 1.263671875
batch: 54/55 | iter: 5 | loss: 0.99169921875 | train: True | batch_success: 0/1 | loss_sample: 0.99169921875
batch: 55/55 | iter: 5 | loss: 1.33203125 | train: True | batch_success: 0/1 | loss_sample: 1.3310546875
batch: 1/55 | iter: 6 | loss: 3.91796875 | train: True | batch_success: 0/1 | loss_sample: 3.91796875
batch: 2/55 | iter: 6 | loss: 0.943359375 | train: True | batch_success: 0/1 | loss_sample: 0.94287109375
batch: 3/55 | iter: 6 | loss: 0.65625 | train: True | batch_success: 0/1 | loss_sample: 0.65625
batch: 4/55 | iter: 6 | loss: 0.78173828125 | train: True | batch_success: 0/1 | loss_sample: 0.7822265625
batch: 5/55 | iter: 6 | loss: 0.99365234375 | train: True | batch_success: 0/1 | loss_sample: 0.99365234375
batch: 6/55 | iter: 6 | loss: 1.326171875 | train: True | batch_success: 0/1 | loss_sample: 1.326171875
batch: 7/55 | iter: 6 | loss: 0.81591796875 | train: True | batch_success: 0/1 | loss_sample: 0.8154296875
batch: 8/55 | iter: 6 | loss: 0.62255859375 | train: True | batch_success: 0/1 | loss_sample: 0.623046875
batch: 9/55 | iter: 6 | loss: 1.396484375 | train: True | batch_success: 0/1 | loss_sample: 1.396484375
batch: 10/55 | iter: 6 | loss: 0.57568359375 | train: True | batch_success: 0/1 | loss_sample: 0.57568359375
batch: 11/55 | iter: 6 | loss: 1.359375 | train: True | batch_success: 0/1 | loss_sample: 1.359375
batch: 12/55 | iter: 6 | loss: 1.3779296875 | train: True | batch_success: 0/1 | loss_sample: 1.3779296875
batch: 13/55 | iter: 6 | loss: 1.2333984375 | train: True | batch_success: 0/1 | loss_sample: 1.232421875
batch: 14/55 | iter: 6 | loss: 2.10546875 | train: True | batch_success: 0/1 | loss_sample: 2.10546875
batch: 15/55 | iter: 6 | loss: 1.35546875 | train: True | batch_success: 0/1 | loss_sample: 1.35546875
batch: 16/55 | iter: 6 | loss: 0.87744140625 | train: True | batch_success: 0/1 | loss_sample: 0.876953125
batch: 17/55 | iter: 6 | loss: 1.6455078125 | train: True | batch_success: 0/1 | loss_sample: 1.6455078125
batch: 18/55 | iter: 6 | loss: 0.62939453125 | train: True | batch_success: 0/1 | loss_sample: 0.62939453125
batch: 19/55 | iter: 6 | loss: 0.57958984375 | train: True | batch_success: 0/1 | loss_sample: 0.57958984375
batch: 20/55 | iter: 6 | loss: 0.91748046875 | train: True | batch_success: 0/1 | loss_sample: 0.91796875
batch: 21/55 | iter: 6 | loss: 1.5634765625 | train: True | batch_success: 0/1 | loss_sample: 1.5634765625
batch: 22/55 | iter: 6 | loss: 0.5927734375 | train: True | batch_success: 0/1 | loss_sample: 0.5927734375
batch: 23/55 | iter: 6 | loss: 0.9052734375 | train: True | batch_success: 0/1 | loss_sample: 0.90576171875
batch: 24/55 | iter: 6 | loss: 0.6923828125 | train: True | batch_success: 0/1 | loss_sample: 0.6923828125
batch: 25/55 | iter: 6 | loss: 1.21484375 | train: True | batch_success: 0/1 | loss_sample: 1.21484375
batch: 26/55 | iter: 6 | loss: 0.900390625 | train: True | batch_success: 0/1 | loss_sample: 0.900390625
batch: 27/55 | iter: 6 | loss: 1.61328125 | train: True | batch_success: 0/1 | loss_sample: 1.61328125
batch: 28/55 | iter: 6 | loss: 0.78955078125 | train: True | batch_success: 0/1 | loss_sample: 0.78955078125
batch: 29/55 | iter: 6 | loss: 1.578125 | train: True | batch_success: 0/1 | loss_sample: 1.578125
batch: 30/55 | iter: 6 | loss: 1.33984375 | train: True | batch_success: 0/1 | loss_sample: 1.33984375
batch: 31/55 | iter: 6 | loss: 0.9462890625 | train: True | batch_success: 0/1 | loss_sample: 0.94580078125
batch: 32/55 | iter: 6 | loss: 1.2626953125 | train: True | batch_success: 0/1 | loss_sample: 1.2626953125
batch: 33/55 | iter: 6 | loss: 0.9501953125 | train: True | batch_success: 0/1 | loss_sample: 0.9501953125
batch: 34/55 | iter: 6 | loss: 0.79736328125 | train: True | batch_success: 0/1 | loss_sample: 0.7978515625
batch: 35/55 | iter: 6 | loss: 0.9755859375 | train: True | batch_success: 0/1 | loss_sample: 0.9755859375
batch: 36/55 | iter: 6 | loss: 0.69091796875 | train: True | batch_success: 0/1 | loss_sample: 0.69091796875
batch: 37/55 | iter: 6 | loss: 1.234375 | train: True | batch_success: 0/1 | loss_sample: 1.234375
batch: 38/55 | iter: 6 | loss: 1.00390625 | train: True | batch_success: 0/1 | loss_sample: 1.0029296875
batch: 39/55 | iter: 6 | loss: 1.1044921875 | train: True | batch_success: 0/1 | loss_sample: 1.10546875
batch: 40/55 | iter: 6 | loss: 1.623046875 | train: True | batch_success: 0/1 | loss_sample: 1.623046875
batch: 41/55 | iter: 6 | loss: 1.1103515625 | train: True | batch_success: 0/1 | loss_sample: 1.1103515625
batch: 42/55 | iter: 6 | loss: 0.896484375 | train: True | batch_success: 0/1 | loss_sample: 0.89697265625
batch: 43/55 | iter: 6 | loss: 0.83935546875 | train: True | batch_success: 0/1 | loss_sample: 0.8388671875
batch: 44/55 | iter: 6 | loss: 0.255615234375 | train: True | batch_success: 0/1 | loss_sample: 0.25537109375
batch: 45/55 | iter: 6 | loss: 1.0029296875 | train: True | batch_success: 0/1 | loss_sample: 1.0029296875
batch: 46/55 | iter: 6 | loss: 1.9580078125 | train: True | batch_success: 0/1 | loss_sample: 1.9580078125
batch: 47/55 | iter: 6 | loss: 0.7705078125 | train: True | batch_success: 0/1 | loss_sample: 0.7705078125
batch: 48/55 | iter: 6 | loss: 0.7294921875 | train: True | batch_success: 0/1 | loss_sample: 0.7294921875
batch: 49/55 | iter: 6 | loss: 0.9921875 | train: True | batch_success: 0/1 | loss_sample: 0.9921875
batch: 50/55 | iter: 6 | loss: 1.1376953125 | train: True | batch_success: 0/1 | loss_sample: 1.1376953125
batch: 51/55 | iter: 6 | loss: 0.99560546875 | train: True | batch_success: 0/1 | loss_sample: 0.99560546875
batch: 52/55 | iter: 6 | loss: 0.7353515625 | train: True | batch_success: 0/1 | loss_sample: 0.7353515625
batch: 53/55 | iter: 6 | loss: 0.92578125 | train: True | batch_success: 0/1 | loss_sample: 0.92578125
batch: 54/55 | iter: 6 | loss: 0.8525390625 | train: True | batch_success: 0/1 | loss_sample: 0.8525390625
batch: 55/55 | iter: 6 | loss: 0.94384765625 | train: True | batch_success: 0/1 | loss_sample: 0.94384765625
batch: 1/55 | iter: 7 | loss: 3.54296875 | train: True | batch_success: 0/1 | loss_sample: 3.54296875
batch: 2/55 | iter: 7 | loss: 1.0048828125 | train: True | batch_success: 0/1 | loss_sample: 1.0048828125
batch: 3/55 | iter: 7 | loss: 0.72021484375 | train: True | batch_success: 0/1 | loss_sample: 0.7197265625
batch: 4/55 | iter: 7 | loss: 0.64111328125 | train: True | batch_success: 0/1 | loss_sample: 0.64111328125
batch: 5/55 | iter: 7 | loss: 0.9287109375 | train: True | batch_success: 0/1 | loss_sample: 0.92919921875
batch: 6/55 | iter: 7 | loss: 2.17578125 | train: True | batch_success: 0/1 | loss_sample: 2.17578125
batch: 7/55 | iter: 7 | loss: 0.6865234375 | train: True | batch_success: 0/1 | loss_sample: 0.68603515625
batch: 8/55 | iter: 7 | loss: 0.5078125 | train: True | batch_success: 0/1 | loss_sample: 0.5078125
batch: 9/55 | iter: 7 | loss: 1.5400390625 | train: True | batch_success: 0/1 | loss_sample: 1.5400390625
batch: 10/55 | iter: 7 | loss: 0.55224609375 | train: True | batch_success: 0/1 | loss_sample: 0.5517578125
batch: 11/55 | iter: 7 | loss: 0.90771484375 | train: True | batch_success: 0/1 | loss_sample: 0.90771484375
batch: 12/55 | iter: 7 | loss: 1.0576171875 | train: True | batch_success: 0/1 | loss_sample: 1.05859375
batch: 13/55 | iter: 7 | loss: 1.125 | train: True | batch_success: 0/1 | loss_sample: 1.125
batch: 14/55 | iter: 7 | loss: 1.865234375 | train: True | batch_success: 0/1 | loss_sample: 1.8642578125
batch: 15/55 | iter: 7 | loss: 0.859375 | train: True | batch_success: 0/1 | loss_sample: 0.859375
batch: 16/55 | iter: 7 | loss: 0.9052734375 | train: True | batch_success: 0/1 | loss_sample: 0.90478515625
batch: 17/55 | iter: 7 | loss: 1.7353515625 | train: True | batch_success: 0/1 | loss_sample: 1.7353515625
batch: 18/55 | iter: 7 | loss: 0.75732421875 | train: True | batch_success: 0/1 | loss_sample: 0.75732421875
batch: 19/55 | iter: 7 | loss: 0.58984375 | train: True | batch_success: 0/1 | loss_sample: 0.58984375
batch: 20/55 | iter: 7 | loss: 0.409912109375 | train: True | batch_success: 0/1 | loss_sample: 0.41015625
batch: 21/55 | iter: 7 | loss: 1.2109375 | train: True | batch_success: 0/1 | loss_sample: 1.2109375
batch: 22/55 | iter: 7 | loss: 0.587890625 | train: True | batch_success: 0/1 | loss_sample: 0.587890625
batch: 23/55 | iter: 7 | loss: 0.515625 | train: True | batch_success: 0/1 | loss_sample: 0.515625
batch: 24/55 | iter: 7 | loss: 0.68603515625 | train: True | batch_success: 0/1 | loss_sample: 0.6865234375
batch: 25/55 | iter: 7 | loss: 1.2333984375 | train: True | batch_success: 0/1 | loss_sample: 1.2333984375
batch: 26/55 | iter: 7 | loss: 0.6865234375 | train: True | batch_success: 0/1 | loss_sample: 0.6865234375
batch: 27/55 | iter: 7 | loss: 1.4951171875 | train: True | batch_success: 0/1 | loss_sample: 1.4951171875
batch: 28/55 | iter: 7 | loss: 0.55029296875 | train: True | batch_success: 0/1 | loss_sample: 0.55029296875
batch: 29/55 | iter: 7 | loss: 1.587890625 | train: True | batch_success: 0/1 | loss_sample: 1.587890625
batch: 30/55 | iter: 7 | loss: 1.310546875 | train: True | batch_success: 0/1 | loss_sample: 1.310546875
batch: 31/55 | iter: 7 | loss: 0.80224609375 | train: True | batch_success: 0/1 | loss_sample: 0.802734375
batch: 32/55 | iter: 7 | loss: 1.24609375 | train: True | batch_success: 0/1 | loss_sample: 1.24609375
batch: 33/55 | iter: 7 | loss: 0.86279296875 | train: True | batch_success: 0/1 | loss_sample: 0.86279296875
batch: 34/55 | iter: 7 | loss: 0.72216796875 | train: True | batch_success: 0/1 | loss_sample: 0.72216796875
batch: 35/55 | iter: 7 | loss: 0.86279296875 | train: True | batch_success: 0/1 | loss_sample: 0.86279296875
batch: 36/55 | iter: 7 | loss: 0.436767578125 | train: True | batch_success: 0/1 | loss_sample: 0.436767578125
batch: 37/55 | iter: 7 | loss: 1.0908203125 | train: True | batch_success: 0/1 | loss_sample: 1.0908203125
batch: 38/55 | iter: 7 | loss: 0.84912109375 | train: True | batch_success: 0/1 | loss_sample: 0.84912109375
batch: 39/55 | iter: 7 | loss: 0.98046875 | train: True | batch_success: 0/1 | loss_sample: 0.98095703125
batch: 40/55 | iter: 7 | loss: 1.1787109375 | train: True | batch_success: 0/1 | loss_sample: 1.1787109375
batch: 41/55 | iter: 7 | loss: 1.0888671875 | train: True | batch_success: 0/1 | loss_sample: 1.0888671875
batch: 42/55 | iter: 7 | loss: 1.08984375 | train: True | batch_success: 0/1 | loss_sample: 1.08984375
batch: 43/55 | iter: 7 | loss: 0.9384765625 | train: True | batch_success: 0/1 | loss_sample: 0.9384765625
batch: 44/55 | iter: 7 | loss: 0.2489013671875 | train: True | batch_success: 0/1 | loss_sample: 0.2489013671875
batch: 45/55 | iter: 7 | loss: 1.36328125 | train: True | batch_success: 0/1 | loss_sample: 1.36328125
batch: 46/55 | iter: 7 | loss: 1.9609375 | train: True | batch_success: 0/1 | loss_sample: 1.9609375
batch: 47/55 | iter: 7 | loss: 0.67431640625 | train: True | batch_success: 0/1 | loss_sample: 0.673828125
